id,quest_component_id,speech,npc_id,next_bubble,is_start,sound_id,npc_spawner_id,angle,chat_bubble_kind_id,facial,npc_group_id,camera_id,change_speaker_name
2488,2185,/질문 이 전쟁의 승리는 우리의 것이다. 지금 당장 이 땅을 노리는 적들의 목을 가져오라. 그대가 노려야 하는 것은 |nn;일리온 병사|r들이다. 영광이 그댈 기다리고 있을 것이다!,2420,4992,t,,0,0,1,,,,
2489,2189,/대화 |nn;밤|r마다 나타나는 |nn;@NPC_GROUP_NAME(27)|r은 역시 위험한 존재들입니다. 더 난폭해지기 전에 처치하지 않으면...,10507,13373,t,,0,0,1,,,,
2495,2198,"/도발 우리에게 가장 중요한 것은 확고한 승기를 잡는 것이다. 그러기 위해서 적의 진영을 흐트러뜨리는 게 무엇보다 시급하다. 긴급히 작전을 수행하라, 적진에 하늘의 심판을 내려주도록!",7520,5087,t,,0,0,1,,,,
2501,2262,/따짐 불탄 성의 피 묻은 손들을 모조리 |nn;황금 평원|r의 교도소에 처넣어야겠어! 그렇지 않고선 내 연구가 엉망이 될 거야.,4984,5104,t,,0,0,1,npc_angry,,,
2502,2250,/변명 사실 분화구 조사원은 한 명 더 있습니다. 하지만 저 세 번째 별무덤으로 간 후 사라졌습니다.,2438,5300,t,,0,0,1,npc_sad,,,
2504,2439,"/팔짱 왜 이제 오는 거요! 내 28년 농사 인생, 살다 살다 이런  사나운 두들링들이 습격해 온 일은 처음 이라오! 살려주시오!",641,0,t,,754,0,1,npc_sad,,,
2505,2453,/말 이 보석 눈물은 스파틸리오가 만일 분화구 폭발이 염려되면 쓰라고 준 물건입니다.,2438,3834,t,,0,0,1,npc_question,,,
2507,2272,/제발 그나저나 제 오빠 |nn;스케인|r이 걱정이에요. 불쌍한 오빠는 지금 바닷속의 별에 있는 피 묻은 손 노예 농장에 갇혀 있어요!,2433,5309,t,,0,0,1,npc_sad,,,
2508,2280,/변명 피 묻은 손에게 속아서 이런 데서 농노로 살게 된 것이 후회스럽습니다. 같이 끌려온 가족에게도 미안하고요.,2439,5107,t,,0,0,1,npc_sad,,,
2515,2161,"/대화 리쇼나의 손에서 반지를 빼려면 방금 노래의 배경이 되는 그곳, 시차일드 별장에 가야 하네.",2432,5085,t,,0,0,1,npc_question,,,
2517,2164,/박수 오! 드디어 반지를 가져왔군. 이제 남은 것은 부두 요새에 아직도 /말 남아 있는 루푸스의 아내에게 어디로 가야 남편을 찾을 수 있을지를 알려주는 일이군.,2432,13358,t,,0,0,1,npc_smile,,,
2521,2166,"/비밀 쉿! 이건 비밀인데요, 저 북쪽 언덕 위에 있는 시차일드 별장 안에, |nn;@DOODAD_NAME(926)|r|1이;가; 있대요.",2399,5261,t,,0,0,1,npc_question,,,
2524,2174,"/변명 잠시만, 시차일드 별장에 가는 길이라면 날 좀 도와주시겠소? 시차일드 별장을 지키고 있는 |nn;@NPC_NAME(2332)|r와 |nn;@NPC_NAME(2331)|r는 루푸스 기록물의 일부를 지니고 있소.",2435,2525,t,,0,0,1,npc_question,,,
2525,2174,/결론 찾아야 하는 기록물은 모두 1장부터 4장까지요.,2435,5266,f,,0,0,1,npc_question,,,
2527,2289,"/사실 여긴 피 묻은 손들 부두라 위험하다지만, 분출공의 /결론 물이 피부를 낫게 해준다는 소문이 돌고 있어. 문제는 안전 확보인데... 동업할래?",4952,2528,t,,0,0,1,npc_question,,,
2528,2289,/명령 바닷속 별 분출공으로 가서 |nn;@NPC_NAME(2312)|r만 잡아줘. 그래야 그곳을 개발할 수 있을 테니!,4952,13409,f,,0,0,1,npc_question,,,
2529,2298,/팔짱 피 묻은 손이 뜨내기 도둑 집단이라고 생각하십니까? 저들은 불탄 성을 차지하고 악마 전쟁을 일으킨 사악한 힘을 되살리려는 위험한 집단입니다.,2428,5339,t,,0,0,1,npc_question,,,
2530,2315,/제발 언니는 불탄 성으로 끌려갔을 뿐이에요. 아직 살아있다고요! 언니를 |nn;불탄 성 안|r에서 찾아주세요!,2433,16991,t,,0,0,1,npc_sad,,,
2533,2330,/제발 어서 집에 가고 싶어요! 하지만 동생이 저 안에 아직 붙잡혀 있어요. 혼자 갈 수 없어요. /사실 동생을 집으로 돌려보내 주세요! 동생의 이름은 |nn;@NPC_NAME(4959)|r예요. 꼭 찾아주세요.,4958,2534,t,,0,0,1,npc_sad,,,
2534,2330,/주기 제가 만든 물약을 전부 드릴게요. 만약 동생이 무사하다면 동생에게 은신 물약을 건네주세요. 그러면 동생이 몰래 불탄 성을 빠져나올 수 있을 거예요.,4958,0,f,,0,0,1,npc_sad,,,
2535,2335,/슬픔 흑흑! 오빠는 날 두고 혼자 도망갔어요.,4959,2536,t,,0,0,1,npc_sad,,,
2536,2335,/변명 오빠가 날 구하려고 내게 은신 물약을 보냈다고요?,4959,2537,f,,0,0,1,npc_question,,,
2537,2335,/결론 와아! 그럼 이제 밖으로 나갈 수 있어요?,4959,2538,f,,0,0,1,npc_sad,,,
2538,2335,/응원 와아! 신 난다!,4959,0,f,,0,0,1,npc_sad,,,
2546,1534,"/받기 아이고, 돌아왔구나. @ITEM_NAME(5051)! 에구, 내 귀염둥이들!",639,0,t,,0,0,1,npc_smile,,,
2605,2640,퀘스트 실패 했다!!,,0,t,,0,0,1,,0,,
2623,2054,/대화 디퍼드와 그 동료 경비병 이야기는 갑자기 왜 꺼내는 것이오?,2422,2624,t,,0,0,1,npc_question,,,
2624,2054,"/결론 아, 그들이 뇌물을 받고 있는 건 아닌가 하는 의심이 있었지. 하지만 유력한 용의자를 찾았소. 걱정하지 마시오.",2422,0,f,,0,0,1,npc_question,,,
2664,2495,"/팔짱 어이, 잠깐. 이대로 가면 안 되지. 아직 끝난 게 아닐세. 흐흐, 자네는 이제부터 이즈나 성에 계신 |nn;@NPC_NAME(7937)|r 님께 사죄드려야 해!",7909,16553,t,,0,0,1,npc_question,,,
2670,2497,/변명 자네 때문에 겔라투스가 제때 노예를 구하지 못한 걸 사죄하러 왔다고?,7937,2671,t,,0,0,1,npc_question,,,
2671,2497,/반대 괜찮네. 어차피 심부름꾼으로 쓸 노예가 필요했던 거니깐. 대신 내가 주는 임무를 완수한다면 문제 삼지 않겠네.,7937,0,f,,0,0,1,npc_smile,,,
2701,2524,/변명 얼마 전 생전 처음 보는 음침한 자가 찾아와서 |nn;@ITEM_NAME(16399)|r|1을;를; 구해 달라는 부탁을 했어요. 무서웠지만 돈이 필요해 그와 약속을 했지 뭐에요.,1719,15213,t,,0,0,1,npc_sad,,,
2705,2526,/감사 고마워요! 약속시간을 지키지 않으면 꼭 그 음침한 자에게 해코지라도 당할 것 같았거든요. 흑마법 같은 거라도 쓰면 제가 어쩌겠어요.,1719,15459,t,,0,0,1,npc_smile,,,
2710,2550,/사실 카론 집정관이 검은쇠고리 오크 부족을 이용해 뭔가 일을 꾸미려 한다는 첩보가 있었어요. /대화 가만둘 순 없죠. |nn;@NPC_NAME(1765)|r|1을;를; 처치해주세요.,7944,16064,t,,0,0,1,npc_question,,,
2724,2555,/박수 수고했어요. 역시 은신 물약이 큰 도움이 되었죠? 그나저나 설마 진짜 @NPC_NAME(1765)|1을;를; 퇴치할 줄은 몰랐네요...,7944,16073,t,,0,0,1,npc_smile,,,
2782,2564,/대화 자네에게 부탁 좀 함세. 이 음식봇짐을 마을 뒤 흐느낌의 /주기 노천광산에 계신 |nn;@NPC_NAME(7923)|r 님에게 전해주게.,1715,22018,t,,0,0,1,npc_sad,,,
2785,2564,"/한숨 휴, 매번 이렇게 이것저것 갖다 바치긴 싫지만 어쩌겠나? 노천광산은 마르켈루스 장군 같은 이즈나의 높으신 분의 비호를 받고 있다고 하니 조심할 수밖에...",1715,0,f,,0,0,1,npc_sad,,,
2797,2570,/거만 자네 실력이 괜찮은 것 같으니 내 심부름 좀 해줘야겠어. 흐느끼는 노천광산에 출몰한 |nn;@NPC_NAME(7786)|r|1을;를; 제거해야 해.,1713,15420,t,,0,0,1,npc_question,,,
2819,2598,/명령 |nn;@NPC_NAME(1713)|r 님께 당신의 활약으로 살로니키 해방전선의 일이 잘 진행되는 중이라고 전해주시겠습니까?,1720,15577,t,,0,0,1,npc_smile,,,
2822,2601,"/팔짱 이봐, 떠돌이. 내 얼굴에 뭐라도 묻었나? 마치 못 볼 거라도 본 얼굴인데?",1713,0,t,,0,0,1,npc_angry,,,
2837,2624,"/제발 자, 잠시만요. 여행자님. 제발, 제발 제 부탁을 들어주십시오.",1725,14959,t,,0,0,1,npc_sad,,,
2839,2627,"/묵념 아아, 정말 고맙습니다. 이제 친구의 영혼도 편히 잠들 수 있을 겁니다.",1725,0,t,,0,0,1,npc_sad,,,
2843,2646,"/명령 아이고, 저 |nn;@NPC_NAME(7781)|r들이 내 귀중한 포도밭을 다 망치네!",1778,14948,t,,0,43,1,npc_angry,,,
2849,2652,/팔짱 이봐! 여기서 당신이 제일 한가해 보이는군. 내 심부름 좀 해주지 않겠어? |nn;@NPC_NAME(1713)|r에게 내 선물을 좀 전해줘.,1779,15128,t,,0,0,1,npc_smile,,,
2851,2654,/받기 올리비아노 과수원의 디오니스가 보낸 선물이라고?,1713,15140,t,,0,0,1,npc_question,,,
2856,3327,/사실 |nn;@NPC_NAME(5130)|r가 모르는 게 하나 있어요. 그건 내가 리네리프와 손을 잡고 그를 이용했단 사실이죠.,487,3427,t,,0,0,1,npc_question,,,
2860,3329,"/대화 어, 어째서 혼자 돌아오는 겁니까. 게다가 제이미니의 필체로 된 그 편지는 뭡니까.",5130,3433,t,,0,0,1,npc_sad,,,
2902,2689,사실 저는 살로니키 해방전선이란 곳의 일원으로 /결론 당신의 활약에 대해 익히 알고 있습니다. @NPC_NAME(1727) 님 역시 저와 같은 소속입니다.,7779,15116,f,,0,0,1,npc_smile,,,
2915,2700,/명령 황금 바다 해적은 포악하기로 유명하니 차라리 구국성화단을 도와주는 게 좋겠어요. /사실 해안에 남아있는 |nn;@NPC_NAME(7774)|r|1을;를; 처치해 구국성화단의 환심을 사세요.,1662,14974,t,,0,0,1,npc_question,,,
2925,2708,/사실 얼마 전에 침몰한 해적선은 이즈나 성의 퇴역 장교들로 구성된 구국성화단의 활약 때문입니다. /결론 지금도 그들은 영광의 해안에서 치열하게 전투를 벌이고 있지요.,1727,21920,t,,0,0,1,npc_question,,,
2941,2713,"/애원 콜록, 콜록, 고맙습니다. 에이그, 이 녀석, 너라도 잘살고 있다니 정말 다행이구나...",1732,0,f,,0,0,1,npc_sad,,,
2950,2722,"/제발 도, 도와주세요. 제발 |nn;@ITEM_NAME(5035)|r|1을;를; 구해주세요. 제 아이가, 지금 심하게 아파요.",7924,15950,t,,0,0,1,npc_sad,,,
2953,2725,/감사 고마워요! 이제 살았어요. 정말 고마워요!,7924,0,t,,0,0,1,npc_smile,,,
2960,2735,/명령 |nn;@NPC_GROUP_NAME(252)|r|1이;가; 지금 오색 들판의 농경지에서 애써 키운 농작물을 약탈하고 있습니다!,1660,17003,t,,0,0,1,npc_sad,,,
2963,2738,/감사 수고하셨습니다. 분명 두들링 놈들도 크게 혼쭐이 났을 겁니다.,1660,0,t,,0,0,1,npc_smile,,,
2991,2779,/대화 이번 기회에 여신의 방패 미노타우르스 부락의 세력을 약화시키고 싶소.,7931,15962,t,,0,0,1,npc_question,,,
2998,2791,/사실 그러니 마지막으로 하나만 더 부탁하겠습니다. 이즈나 성에 계신 |nn;@NPC_NAME(5180)|r 님께 제 보고서를 전해주십시오.,7930,,f,,0,0,1,npc_question,,,
3004,2818,/사실 지나가는 여행자요? 때마침 이곳에 잘 찾아 왔구려. 내 심부름 좀 해줄 수 있겠소?,7939,16004,t,,0,0,1,npc_question,,,
3014,2832,/대화 갈수록 심해지는 이즈나의 권력 다툼 때문에 점점 이곳으로 이주하는 학자들이 많아지고 있다네.,7940,16057,t,,0,0,1,npc_sad,,,
3017,2836,"/사실 흐음, 범상치 않게 보이는군. 자네, 검은쇠고리 오크 부락에 있는 |nn;@DOODAD_NAME(2967)|r|1을;를; 파괴할 수 있나?",1721,16084,t,,0,0,1,npc_question,,,
3019,2843,/명령 공동묘지 주변에서 시체들이 되살아나고 있습니다. 파디메르 스승님이 악마 전쟁의 위령비를 연구해보라고 하셨는데 접근하기도 어렵군요.,7899,15334,t,,0,0,1,npc_sad,,,
3025,2847,/결론 조사해보니 이곳에 벌어지는 현상은 뭔가... 인위적인 음모가 있는 것 같습니다.,7801,3026,t,,0,0,1,npc_sad,,,
3026,2847,/대화 제 생각이 정리되면 고고학회 조사단과 한번 이야기해봐야겠습니다.,7801,16563,f,,0,0,1,npc_sad,,,
3045,2593,/감사 정말 고맙습니다! 당신의 노력은 살로니키 해방 전선 동지들에게 큰 힘이 되었습니다.,1720,0,t,,0,0,1,npc_smile,,,
3052,2857,"/기침 쿨럭, 쿨럭. 대륙 고고학회의 학자들은 믿지 않지만 나는 알고 있소. 악마 전쟁 공동묘지에서 벌어지는 일은 |nn;@NPC_NAME(1761)|r이라는 자의 소행이요.",7798,15343,t,,0,0,1,npc_question,,,
3144,2520,/고민 그러고 보니 |nn;@NPC_NAME(5157)|r 청년이 오늘 아침에 인사를 하러오지 않는게 이상하다 생각했더니 더더욱 불길한 예감이 드오.,640,14795,t,,0,0,1,npc_sad,,,
3169,2997,/팔짱 폭소병은 |nn;@NPC_NAME(7143)|r 때문이에요. 그를 찾아 누명을 벗겠어요. 아무래도 저쪽으로 간 것 같아요.,5062,5705,t,,0,16,1,npc_question,,,
3177,3009,/주저 마침 잘 오셨습니다. 이 |nn;@ITEM_NAME(5116)|r를 연주해주지 않으시겠습니까?,5038,5720,t,,0,0,1,npc_question,0,,
3182,3015,"/사실 저 위에 분홍 꽃잎 휘날리는 나무가 보이십니까? 그 아래, 제 제자인 |nn;이쿤|r이 있을 겁니다. ",5038,3183,t,,0,97,1,npc_question,,,
3183,3015,/대화 그 애에게 백 년 묵은 비파를 꺼낼 때가 왔다고 알려주십시오.,5038,3184,f,,0,0,1,npc_question,,,
3184,3015,"/말 비파 장인들에게 대대로 내려오는 물건입니다만, 폐하께서 병에 걸리시고 난 후 묻었습니다.",5038,3185,f,,0,0,1,npc_question,,,
3185,3015,"/결론 허나, 꺼낼 때가 온 듯합니다. 그 애에게 말하면 아마 잘 알 겁니다. 전달받아서 가져다주십시오.",5038,0,f,,0,0,1,npc_question,,,
3187,3023,/사실 사실 다 알고 있었어. 이 나무 아래 묻힌 비파를 꺼내려 온 거지?,5081,4726,t,,0,0,1,npc_sad,,,
3189,3019,/대화 날 좀 도와주시오! @ITEM_NAME(5119)을 가져다주시오! 일곱 다리 마을에서 |nn;@DOODAD_NAME(1042)|r를 뒤지면 찾을 수 있소!,7143,12277,f,,0,0,1,npc_sad,,,
3191,3026,"/슬픔 아이고, 나리! 도와주시어요. 우리 아이를 찾아주시어요.",5061,5761,t,,0,0,1,npc_sad,,,
3194,3037,"/대화 잠시만요, 비파 항구에서 |nn;@ITEM_NAME(15798)|r과 |nn;@ITEM_NAME(15799)|r|1을;를; 모아주시겠습니까?",5056,6069,t,,0,0,1,npc_question,,,
3196,3044,/사실 부탁이 있습니다. 술향기 마을이란 곳에 가보시겠습니까? 거기서 |nn;@NPC_NAME(5067)|r 님을 만나주십시오. ,5056,6073,t,,0,0,1,npc_question,,,
3197,3059,/부탁 관리 양반! 제발 |nn;@NPC_NAME(5004)|r를 몰아내 주시오. 그러면 뭐든 협조하겠수다.,5034,12307,t,,0,179,1,npc_sad,,,
3199,3071,/사실 때마침 잘 됐군. 이 녀석이 해적들에게 연회물품을 넘길 작정이었어.,5063,6130,t,,0,0,1,npc_question,,,
3203,1520,/호호 하하! 물에 빠진 생쥐 꼴이군. 그러고 있지 말고 어서 바라기 마을로 돌아가. 감기 걸리겠어.,3597,3205,t,,0,0,1,npc_smile,,,
3205,1520,"/팔짱 그나저나 다짜고짜 호수로 뛰어들다니, 또 |nn;@NPC_NAME(3512)|r 님이 말해주신 인어 비늘을 찾으려 한 거야? 촌장님이 이 말을 전해 달래.",3597,7454,f,,0,0,1,npc_smile,,,
3211,3086,|nn;@DOODAD_NAME(1063)|r에 내 다리를 넣어주세요.,7152,3212,f,,0,0,1,,,,
3212,3086,그러면 독한 향이 올라와 @NPC_NAME(5064)의 혀를 제대로 된 상태로 돌려놓을 겁니다.,7152,0,f,,0,0,1,,,,
3213,3086,@NPC_NAME(5064)은 폭소병에 걸려 뭐든 반대로 말하고 있습니다.,7152,6140,t,,0,0,1,,,,
3214,3090,/명령 딸꾹! 때려쳐! 사방에 |nn;@DOODAD_NAME(1082)|r이 있는데 농사는 무슨 농사!,5066,3215,f,,0,0,1,npc_angry,,,
3215,3090,/대화 @NPC_NAME(5009)를 죽이고  불로 씨앗을 태우는 게 먼저야!,5066,6139,f,,0,0,1,npc_angry,,,
3217,3100,/말다툼 나도 최근에 속은 일이 있어. 저기 봐. |nn;@NPC_NAME(5112)|r와 |nn;@NPC_NAME(5113)|r야.,5065,3218,t,,0,36,1,npc_sad,,,
3218,3100,/화남 마하데비 상인이 온갖 감언이설을 늘어놓길래 덥석 샀더니 도움은커녕 오히려 농사를 망치고 있잖아!,5065,3219,f,,0,0,1,npc_angry,,,
3219,3100,/사실 난 이번 농사를 망치면 안 되거든. 날 좀 도와줘.,5065,6135,f,,0,0,1,npc_sad,,,
3220,3105,"/주저 여기 온 김에 자네, |nn;@NPC_NAME(5064)의 밭|r에 다녀오지 않겠나?",5067,3221,t,,0,0,1,npc_smile,,,
3221,3105,"/대화 저쪽 나무 근처, 백 년 이상 된 뿌리가 자라는 밭이 있을 거야. 녀석, 분명 술 취했을 거야.",5067,5777,f,,0,12,1,npc_question,,,
3224,3111,/따짐 당신이 벼를 뽑았으니 책임져! |nn;@ITEM_NAME(5130)|r을 논에 다시 심어야 해.,5047,5779,t,,0,0,1,npc_angry,,,
3225,3117,"/긁적 하아! |nn;@DOODAD_NAME(2386)|r을 뽑아서 뭐하냐는 말이 많지만, 난 계속 농사를 지을 거야.",5047,3226,t,,0,0,1,npc_sad,,,
3226,3117,/결론 난 농사꾼이니까! 술향기 마을의 명성을 이어갈 거야.,5047,12425,f,,0,0,1,npc_angry,,,
3227,3124,"/주저  뿌리주는 포기하고, 곡주를 만들어야겠네. 자네가 좋은 |nn;@ITEM_NAME(15805)|r를 가져오게.",5067,6152,t,,0,0,1,npc_sad,,,
3230,3128,/대화 군소리 없이 도와주었으니 그 술을 보여주지. 이름 하여 @ITEM_NAME(15815)!,5067,6161,t,,0,0,1,npc_smile,,,
3238,3146,/대화 이제 살아남은 동료들을 규합하여 계곡을 빠져나가야겠습니다.,5076,3239,t,,0,0,1,npc_question,,,
3239,3146,/사실 저보다 먼저 계곡을 내려가시게 되면 하얀 날개 부대장이신 |nn;안눈|r 님을 만나 안부를 전해주십시오. ,5076,6171,f,,0,0,1,npc_question,,,
3240,3151,"/결론 창, 비파 대결은 @ITEM_NAME(5131)를 빼앗은 후에나 가능하겠습니다.",5043,6173,t,,0,128,1,npc_question,,,
3241,3159,"/변명 이러고 있을 수 없네. 자네, 당장 다리를 건너  |nn;@NPC_NAME(5048)|r에게 가주게.",5044,6177,t,,0,0,1,npc_angry,0,,
3243,3162,/대화 마침 잘 됐네. 저 뱀밭으로 올라가 |nn;@NPC_NAME(5068)|r을 말려주겠나?,5044,3244,t,,0,159,1,npc_question,,,
3244,3162,/결론 내 비파를 내어달라기에 싫다 하였더니 그걸 훔쳐 올라가 버렸다네.,5044,3245,f,,0,0,1,npc_angry,,,
3245,3162,/대화 하지만 그 비파는 무척 중요하다네. 꼭 그를 설득해서 되찾아주게나.,5044,0,f,,0,0,1,npc_question,,,
3246,3175,/거만 저 쌍두사 석상에 빛이 오를 때 @ITEM_NAME(5132)를 연주하면 |nn;@NPC_NAME(5025)|r가 나타난다더군.,5068,5865,t,,0,209,1,npc_question,,,
3248,2607,/결론 그런데 아무래도 이곳 농장의 방비는 너무 허술합니다. 뭔가 위협적인 상징물이라도 있어야 할 것 같습니다.,3995,15253,t,,0,0,1,npc_question,,,
3249,2610,/받기 이게 그 @ITEM_NAME(5050)로군요. 이걸 농장 울타리에 표식처럼 매달아야겠습니다. /감사 고맙습니다.,3995,0,t,,0,0,1,npc_smile,,,
3252,2545,/결론 누가 우리에게 이런 짓을 벌인 건지 정말 모르겠습니다. 돌이켜 생각해보니 그들이 베스를 해친 이유만은 꼭 알아야겠습니다.,5157,20413,t,,0,0,1,npc_question,,,
